Testing writing tp d1.csv
Millis, BME680 Temp C, BME680 Pressure hPa, BME680 Humidity %, BME680 Gas KOhms, BME680 Approx Alt m, SHT31 Hum %, SHT31 Temp C, LSM9DS1 AccX, LSM9DS1 AccY, LSM9DS1 AccZ, LSM9DS1 GyroX, LSM9DS1 GyroY, LSM9DS1 GyroZ, LSM9DS1 MagX, LSM9DS1 MagY, LSM9DS1 MagZ, LSM6DS AccX, LSM6DS AccY, LSM6DS AccZ, LSM6DS GyroX, LSM6DS GyroY, LSM6DS GyroZ, LSM6DS Temp, INA260 Current mA, INA260 Bus Voltage mV, INA260 Power mW, MTK3339 Date, MTK3339 Latitude, MTK3339 Longitude, MTK3339 Speed, MTK3339 Angle, MTK3339 Altitude, MTK3339 Satellites, MD0555 Wind Speed RAW, PT1000 Temp RAW, ZOPT220 UV Index, ZOPT220 Ambient Light, GeigerInterrupt CPS, 
427072, -, -, -, -, -, -, -, -0.19, 0.64, 0.80, 17.58, 12.76, 10.44, 1.67, 19.63, -19.21, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
427220, -, -, -, -, -, -, -, -0.17, 0.54, 0.62, 9.58, 11.47, 2.93, 4.76, 22.33, -20.36, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
427363, -, -, -, -, -, -, -, -0.27, 0.60, 0.69, -18.80, 7.63, -2.69, 4.87, 21.44, -20.51, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
427506, -, -, -, -, -, -, -, -0.26, 0.66, 0.70, -32.04, 17.21, 13.18, 7.52, 19.96, -21.31, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
427654, -, -, -, -, -, -, -, -0.28, 0.69, 0.64, -37.35, 10.68, 26.25, 7.04, 15.87, -19.64, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
428197, -, -, -, -, -, -, -, -0.22, 0.66, 0.69, 4.70, 7.32, -3.72, 9.47, 10.17, -19.71, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
428340, -, -, -, -, -, -, -, -0.18, 0.68, 0.68, 9.64, -8.06, -24.17, 11.08, 11.85, -19.64, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
428488, -, -, -, -, -, -, -, -0.18, 0.72, 0.62, 16.78, -21.91, -34.91, 10.41, 14.43, -22.89, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
428631, 42.21, 946.81, 8.23, 133298, 568.36, 13.41, 32.71, 0.05, 0.78, 0.61, 40.34, -13.06, -11.72, 11.06, 22.84, -19.82, 0.01, 0.29, 1.06, -13.06, 28.56, -34.67, 51.38, 720.00, 11177.50, 8050.00, -, -, -, -, -, -, -, 136, 1023, 0.00, 262143, 0.33, 
430083, -, -, -, -, -, -, -, -0.31, 0.55, 0.69, -4.76, 16.42, 9.16, 2.12, 23.60, -22.77, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
430231, -, -, -, -, -, -, -, -0.28, 0.54, 0.76, -9.28, 17.76, 47.61, 5.58, 22.17, -22.57, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
430374, -, -, -, -, -, -, -, -0.18, 0.55, 0.72, 1.28, 7.51, 17.70, 7.41, 22.09, -23.95, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
430517, -, -, -, -, -, -, -, -0.24, 0.50, 0.75, 1.40, 0.06, -10.74, 7.59, 22.24, -22.46, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
430665, -, -, -, -, -, -, -, -0.23, 0.58, 0.80, -6.90, -5.37, 13.00, 6.76, 22.13, -22.94, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
431208, -, -, -, -, -, -, -, -0.12, 0.65, 0.72, 12.63, 35.40, -1.53, 12.23, 18.63, -19.69, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
431351, -, -, -, -, -, -, -, -0.06, 0.55, 0.68, 2.69, -2.08, 0.24, 12.50, 20.40, -19.02, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
431494, -, -, -, -, -, -, -, -0.10, 0.64, 0.67, -44.31, -11.29, 1.34, 14.90, 19.57, -22.84, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
431642, 42.23, 946.80, 8.22, 133821, 568.45, 13.31, 32.69, -0.28, 0.54, 0.76, -9.64, -22.95, -28.38, 6.38, 16.24, -21.51, -0.16, -0.03, 0.98, 9.95, -14.95, -36.25, 51.39, 710.00, 11175.00, 7940.00, -, -, -, -, -, -, -, 138, 1023, 0.00, 262143, 0.00, 
433093, -, -, -, -, -, -, -, -0.35, 0.66, 0.74, -7.45, 18.25, 1.89, 5.66, 17.63, -20.51, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
433241, -, -, -, -, -, -, -, -0.26, 0.63, 0.62, -5.74, 2.69, 8.42, 7.14, 17.24, -20.29, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
433384, -, -, -, -, -, -, -, -0.29, 0.61, 0.68, 5.13, 7.02, 8.12, 8.20, 17.10, -20.28, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
433527, -, -, -, -, -, -, -, -0.25, 0.62, 0.71, -0.73, -0.49, -5.55, 7.76, 17.60, -23.21, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
433670, -, -, -, -, -, -, -, -0.22, 0.64, 0.75, -9.09, 8.18, 1.95, 7.98, 17.13, -21.03, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
434218, -, -, -, -, -, -, -, -0.21, 0.64, 0.72, -1.53, 4.70, 9.03, 8.98, 17.59, -22.33, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
434361, -, -, -, -, -, -, -, -0.28, 0.64, 0.72, 2.75, -2.01, 5.92, 9.84, 17.14, -20.85, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
434504, -, -, -, -, -, -, -, -0.24, 0.62, 0.73, 6.53, 5.98, 6.04, 9.35, 18.33, -23.89, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
434652, 42.24, 946.79, 8.24, 133507, 568.54, 13.18, 32.71, -0.26, 0.66, 0.69, -4.46, 5.55, -0.61, 7.69, 16.04, -21.84, -0.04, -0.01, 1.03, 4.39, -0.73, 2.50, 53.11, 706.25, 11175.00, 7900.00, -, -, -, -, -, -, -, 137, 1023, 0.00, 262143, 0.00, 
436103, -, -, -, -, -, -, -, -0.21, 0.67, 0.64, 0.67, 2.87, 0.31, 7.75, 15.23, -19.40, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
436246, -, -, -, -, -, -, -, -0.22, 0.69, 0.66, 4.82, 3.11, 5.43, 8.31, 16.44, -20.02, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
436394, -, -, -, -, -, -, -, -0.27, 0.66, 0.72, -2.81, 1.40, -0.18, 8.58, 16.44, -20.80, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
436537, -, -, -, -, -, -, -, -0.21, 0.69, 0.67, -6.65, 5.62, -2.08, 7.87, 16.78, -21.36, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
436680, -, -, -, -, -, -, -, -0.22, 0.68, 0.66, -2.01, -4.33, 5.19, 9.73, 16.30, -22.09, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
437228, -, -, -, -, -, -, -, -0.25, 0.66, 0.70, -0.43, 4.27, -6.04, 8.70, 16.33, -22.01, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
437371, -, -, -, -, -, -, -, -0.24, 0.66, 0.70, 5.68, 8.30, 0.31, 8.78, 17.05, -20.43, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
437514, -, -, -, -, -, -, -, -0.19, 0.66, 0.64, -4.94, -7.63, 0.43, 10.19, 17.64, -23.75, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
437662, 42.26, 946.79, 8.25, 133821, 568.54, 13.34, 32.76, -0.19, 0.60, 0.73, -17.33, -1.28, 4.15, 8.65, 14.94, -20.30, -0.13, 0.05, 0.99, 0.61, -14.53, 4.03, 51.16, 705.00, 11175.00, 7870.00, -, -, -, -, -, -, -, 136, 1023, 0.00, 262143, 0.00, 
439113, -, -, -, -, -, -, -, -0.23, 0.73, 0.66, -12.15, -6.77, -27.28, 11.10, 13.13, -21.72, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
439256, -, -, -, -, -, -, -, -0.12, 0.74, 0.54, -0.43, -28.14, -20.39, 10.71, 13.55, -20.86, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
439404, -, -, -, -, -, -, -, -0.12, 0.70, 0.58, 21.36, -24.78, -17.58, 7.04, 15.20, -23.08, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
439547, -, -, -, -, -, -, -, -0.21, 0.68, 0.76, 41.93, -16.60, -35.22, 6.13, 19.17, -23.39, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
439690, -, -, -, -, -, -, -, -0.18, 0.56, 0.67, -2.62, -34.24, -37.11, 1.97, 22.99, -25.00, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
440238, -, -, -, -, -, -, -, -0.35, 0.63, 0.71, -8.42, -1.95, 3.42, -3.76, 23.38, -23.45, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
440381, -, -, -, -, -, -, -, -0.34, 0.58, 0.73, -6.84, 3.85, -12.70, -1.66, 22.38, -21.56, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
440524, -, -, -, -, -, -, -, -0.23, 0.61, 0.68, 5.25, 6.23, 2.08, -2.67, 22.08, -22.17, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
440672, 42.28, 946.79, 8.27, 133402, 568.54, 13.42, 32.82, -0.30, 0.64, 0.73, -13.85, -5.07, -3.85, -2.48, 20.40, -20.23, -0.07, 0.03, 1.03, 4.39, -12.33, -0.79, 51.62, 706.25, 11175.00, 7900.00, -, -, -, -, -, -, -, 137, 1023, 0.00, 262143, 0.33, 
442124, -, -, -, -, -, -, -, -0.22, 0.67, 0.65, 3.66, -2.44, -4.94, 0.35, 20.43, -22.08, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
442267, -, -, -, -, -, -, -, -0.26, 0.63, 0.70, -0.43, 0.24, -1.34, -2.40, 20.13, -23.24, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
442415, -, -, -, -, -, -, -, -0.21, 0.67, 0.69, -0.24, 6.90, 3.36, -1.83, 20.23, -21.07, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
442558, -, -, -, -, -, -, -, -0.16, 0.67, 0.66, -3.66, 7.39, 3.66, -2.06, 20.70, -21.36, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
442701, -, -, -, -, -, -, -, -0.21, 0.67, 0.71, -0.92, 0.37, -1.59, -1.88, 20.04, -19.59, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
443249, -, -, -, -, -, -, -, -0.18, 0.66, 0.66, 3.42, -1.65, 3.78, 1.40, 20.15, -23.63, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
443392, -, -, -, -, -, -, -, -0.17, 0.66, 0.70, 0.18, -1.04, 0.67, 1.10, 21.36, -23.47, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
443535, -, -, -, -, -, -, -, -0.17, 0.70, 0.71, -1.46, -8.85, -2.87, 0.98, 20.87, -21.75, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
443683, 42.30, 946.80, 8.29, 133402, 568.45, 13.13, 32.83, -0.19, 0.70, 0.69, -0.18, 11.29, 14.71, 1.34, 19.38, -20.47, -0.03, 0.09, 1.04, -3.60, 4.88, 15.44, 51.80, 707.50, 11175.00, 7910.00, -, -, -, -, -, -, -, 138, 1023, 0.00, 262143, 0.00, 
445134, -, -, -, -, -, -, -, -0.20, 0.70, 0.66, -13.61, -14.47, -13.79, 1.22, 19.27, -22.08, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
445277, -, -, -, -, -, -, -, -0.18, 0.75, 0.68, 2.38, -2.01, 4.33, -0.76, 18.32, -21.23, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
445425, -, -, -, -, -, -, -, -0.18, 0.73, 0.66, 4.33, 9.28, 10.19, 1.31, 20.06, -22.16, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
445568, -, -, -, -, -, -, -, -0.16, 0.71, 0.67, -9.03, 17.88, 6.77, 1.22, 18.64, -20.45, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
445711, -, -, -, -, -, -, -, -0.19, 0.68, 0.66, -4.94, 3.85, 9.64, 2.10, 18.74, -22.11, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
446259, -, -, -, -, -, -, -, -0.20, 0.69, 0.67, -5.68, 0.37, 2.99, 1.98, 18.20, -23.16, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
446402, -, -, -, -, -, -, -, -0.21, 0.70, 0.67, -2.87, 1.16, -0.67, 1.95, 17.57, -21.92, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
446545, -, -, -, -, -, -, -, -0.20, 0.70, 0.65, -3.48, -1.10, 0.12, 0.76, 17.61, -19.41, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
446688, 42.32, 946.80, 8.29, 133090, 568.36, 13.19, 32.90, -0.26, 0.67, 0.65, -4.58, 8.48, 9.03, 2.03, 19.01, -22.57, -0.01, 0.04, 0.99, 0.37, 0.24, 12.82, 51.56, 722.50, 11175.00, 8080.00, -, -, -, -, -, -, -, 137, 1023, 0.00, 262143, 0.00, 
448145, -, -, -, -, -, -, -, -0.23, 0.67, 0.71, 3.91, 2.93, -7.32, 0.29, 19.75, -22.88, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
448288, -, -, -, -, -, -, -, -0.20, 0.68, 0.67, -11.96, -6.71, -9.09, -1.34, 19.75, -21.06, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
448436, -, -, -, -, -, -, -, -0.23, 0.68, 0.70, 6.59, 0.43, -12.15, -0.49, 19.36, -22.49, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
448579, -, -, -, -, -, -, -, -0.14, 0.71, 0.65, 0.49, -7.75, 1.95, -1.81, 20.36, -21.67, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
448722, -, -, -, -, -, -, -, -0.23, 0.71, 0.67, 3.36, -21.00, 6.65, -3.89, 19.47, -19.86, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
449270, -, -, -, -, -, -, -, -0.27, 0.59, 0.75, 4.58, -22.34, -1.10, -6.48, 23.75, -19.73, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
449413, -, -, -, -, -, -, -, -0.31, 0.63, 0.76, 6.16, -12.39, 4.03, -6.96, 25.13, -21.19, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
449556, -, -, -, -, -, -, -, -0.37, 0.52, 0.70, 2.81, 4.03, 1.95, -8.73, 26.01, -21.80, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
449699, 42.34, 946.81, 8.29, 133194, 568.36, 13.44, 32.99, -0.40, 0.62, 0.66, -7.08, 18.19, -15.26, -8.42, 22.03, -20.20, 0.02, -0.11, 1.03, 21.36, 2.26, 3.30, 51.42, 708.75, 11172.50, 7920.00, -, -, -, -, -, -, -, 138, 1023, 0.00, 262143, 1.00, 
451156, -, -, -, -, -, -, -, -0.31, 0.62, 0.68, -0.37, 3.11, -0.79, -5.16, 21.91, -21.39, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
451299, -, -, -, -, -, -, -, -0.33, 0.66, 0.65, -11.47, -12.33, -6.10, -6.91, 21.09, -21.91, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
451447, -, -, -, -, -, -, -, -0.34, 0.67, 0.66, 4.03, 3.42, -6.47, -9.28, 20.87, -19.56, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
451590, -, -, -, -, -, -, -, -0.29, 0.63, 0.65, 1.89, -2.62, 2.01, -9.25, 21.48, -21.15, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
451733, -, -, -, -, -, -, -, -0.32, 0.69, 0.65, -5.62, 11.66, -7.93, -9.22, 21.33, -20.28, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
452276, -, -, -, -, -, -, -, -0.29, 0.69, 0.65, -6.04, 15.44, 0.92, -5.16, 20.74, -20.94, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
452424, -, -, -, -, -, -, -, -0.22, 0.68, 0.66, -6.16, -0.06, 7.02, -4.75, 19.82, -19.64, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
452567, -, -, -, -, -, -, -, -0.31, 0.70, 0.66, -10.07, 3.91, 6.35, -5.52, 19.91, -19.97, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
452710, 42.36, 946.81, 8.28, 132987, 568.36, 13.21, 33.13, -0.25, 0.68, 0.63, -9.89, 8.85, 3.54, -2.38, 19.95, -20.21, 0.03, -0.00, 1.01, 4.64, -5.13, 7.39, 52.11, 717.50, 11173.75, 8010.00, -, -, -, -, -, -, -, 136, 1023, 0.00, 262143, 0.33, 
454167, -, -, -, -, -, -, -, -0.28, 0.65, 0.64, -0.31, -0.43, 7.69, -2.70, 20.03, -21.19, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
454310, -, -, -, -, -, -, -, -0.26, 0.68, 0.67, -3.72, 5.13, -1.53, -3.53, 19.49, -21.78, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
454453, -, -, -, -, -, -, -, -0.27, 0.68, 0.69, 2.56, -3.05, 0.24, -2.80, 20.14, -21.64, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
454601, -, -, -, -, -, -, -, -0.26, 0.65, 0.66, -6.29, 5.07, 6.41, -3.30, 19.75, -21.22, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
454744, -, -, -, -, -, -, -, -0.24, 0.69, 0.63, -7.57, 2.69, 7.63, -3.43, 19.82, -20.34, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
455286, -, -, -, -, -, -, -, -0.28, 0.67, 0.67, 0.49, 3.11, 1.22, -1.42, 21.03, -22.63, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
455434, -, -, -, -, -, -, -, -0.26, 0.68, 0.66, -1.40, -2.75, -4.46, -2.26, 20.50, -21.85, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
455577, -, -, -, -, -, -, -, -0.30, 0.66, 0.69, -4.33, -9.22, -1.95, -2.95, 19.48, -20.20, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
455720, 42.38, 946.82, 8.30, 133194, 568.36, 12.99, 33.07, -0.24, 0.69, 0.66, -3.11, 5.37, 1.10, -2.56, 20.21, -21.19, -0.00, 0.01, 1.03, 2.99, 0.73, 4.09, 52.72, 713.75, 11172.50, 7970.00, -, -, -, -, -, -, -, 135, 1023, 0.00, 262143, 0.33, 
457177, -, -, -, -, -, -, -, -0.28, 0.70, 0.66, -2.93, -3.54, -3.48, -4.65, 19.45, -20.39, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
457320, -, -, -, -, -, -, -, -0.30, 0.67, 0.67, -1.28, 2.01, -2.62, -3.50, 19.36, -20.09, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
457463, -, -, -, -, -, -, -, -0.25, 0.69, 0.65, -3.17, 5.37, 2.01, -2.65, 19.35, -20.76, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
457611, -, -, -, -, -, -, -, -0.25, 0.70, 0.65, -1.46, -1.65, 1.65, -3.34, 18.44, -20.34, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
457754, -, -, -, -, -, -, -, -0.32, 0.66, 0.67, -1.10, -2.50, -1.16, -3.89, 19.10, -20.51, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
458297, -, -, -, -, -, -, -, -0.27, 0.67, 0.65, -2.81, 0.49, -4.76, -2.10, 19.36, -22.00, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
458445, -, -, -, -, -, -, -, -0.22, 0.72, 0.68, -2.56, 9.09, -1.71, -1.86, 19.24, -22.12, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
458588, -, -, -, -, -, -, -, -0.25, 0.67, 0.65, -2.14, -3.78, 2.50, -2.34, 19.76, -22.69, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
458731, 42.40, 946.81, 8.26, 133716, 568.36, 12.79, 33.06, -0.25, 0.69, 0.66, -7.08, 10.50, 13.37, -2.03, 19.08, -20.08, 0.00, 0.03, 1.04, -1.04, -2.62, 15.93, 51.94, 710.00, 11171.25, 7940.00, -, -, -, -, -, -, -, 135, 1023, 0.00, 262143, 0.66, 
460188, -, -, -, -, -, -, -, -0.27, 0.65, 0.70, 4.39, -10.31, -22.83, -1.01, 20.31, -24.48, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
460331, -, -, -, -, -, -, -, -0.23, 0.65, 0.66, -2.26, -5.80, -6.47, -3.22, 20.10, -22.08, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
460474, -, -, -, -, -, -, -, -0.26, 0.65, 0.66, -5.25, 3.48, -4.15, -3.59, 20.32, -22.44, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
460622, -, -, -, -, -, -, -, -0.22, 0.69, 0.63, 1.77, -10.25, -5.43, -2.04, 19.93, -22.94, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
460765, -, -, -, -, -, -, -, -0.26, 0.70, 0.63, -3.72, -2.93, 4.33, -3.15, 20.89, -20.24, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
461308, -, -, -, -, -, -, -, -0.27, 0.67, 0.66, -9.70, 13.24, 4.27, -2.62, 20.15, -20.53, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
461456, -, -, -, -, -, -, -, -0.20, 0.71, 0.63, 0.79, 9.52, 6.35, -1.79, 18.84, -21.44, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
461599, -, -, -, -, -, -, -, -0.24, 0.70, 0.68, 5.19, -1.59, -3.91, -2.43, 18.79, -19.51, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
461742, 42.42, 946.82, 8.26, 134136, 568.36, 12.70, 33.07, -0.15, 0.75, 0.62, 2.81, 4.70, 5.43, -0.39, 17.76, -21.36, 0.03, 0.12, 1.01, -3.91, 6.04, 2.62, 52.10, 708.75, 11171.25, 7920.00, -, -, -, -, -, -, -, 138, 1023, 0.00, 262143, 0.66, 
463199, -, -, -, -, -, -, -, -0.17, 0.69, 0.65, -1.46, -0.79, -3.72, -0.20, 19.43, -20.87, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
463342, -, -, -, -, -, -, -, -0.18, 0.69, 0.67, -2.01, 2.20, 2.08, -1.23, 18.49, -21.86, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
463485, -, -, -, -, -, -, -, -0.17, 0.70, 0.64, -2.32, -2.99, -0.55, 0.42, 19.52, -22.46, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
463633, -, -, -, -, -, -, -, -0.19, 0.70, 0.66, 0.49, 3.17, 11.96, -0.12, 19.97, -22.14, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
463776, -, -, -, -, -, -, -, -0.22, 0.69, 0.66, 0.43, -4.27, 3.42, -1.51, 19.79, -21.48, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
464319, -, -, -, -, -, -, -, -0.23, 0.67, 0.68, 3.60, 3.30, 1.34, -2.56, 19.37, -20.69, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
464482, -, -, -, -, -, -, -, -0.24, 0.66, 0.67, -3.91, 1.10, -5.07, -3.10, 20.07, -20.81, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
464625, -, -, -, -, -, -, -, -0.22, 0.67, 0.67, -2.99, -0.61, 0.98, -2.83, 20.97, -23.54, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
464768, 42.44, 946.81, 8.24, 134347, 568.36, 12.69, 33.03, -0.23, 0.67, 0.65, -0.06, -0.73, 5.31, -1.93, 19.69, -21.75, -0.01, 0.06, 1.01, -4.52, 0.37, 1.83, 51.88, 706.25, 11171.25, 7880.00, -, -, -, -, -, -, -, 137, 1023, 0.00, 262143, 0.00, 
